address,flag,minTimeBetweenSentTnx,maxTimeBetweenSentTnx,avgTimeBetweenSentTnx,minTimeBetweenRecTnx,maxTimeBetweenRecTnx,avgTimeBetweenRecTnx,lifetime,sentTransactions,receivedTransactions,createdContracts,Average_of_numUniqSentAddress,Average_of_numUniqRecAddress,minValSent,maxValSent,avgValSent,minValReceived,maxValReceived,avgValReceived,totalTransactions,totalEtherSent,totalEtherReceived,totalEtherBalance,activityDays,dailyMax,ratioRecSent,ratioSentTotal,ratioRecTotal,giniSent,giniRec,txFreq,stdBalanceEth
0xdc45fdba6db6ba5ebf7699df07c118312cea9422,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0.048759,0.048759,0.048759,1,0,0.04875935,0.04875935,1,1,1,0,0.5,0,0,1,0
0xdc48d0f659267418e05915cc0a299cda3f30bddb,1,0,0,0,3973,1531872534,170377856.8,23,1,9,0,1,9,19.517005,19.517005,19.517005,0.01,16.120589,2.168673,10,19.5170047,19.5180547,0.00105,6,5,4.5,0.090909091,0.818181818,0,0.793213654,0.434782609,5.665017188
0xdc4ff8dfb89a569f433b8667aeebe22e63227f40,0,201,15304963,7652582,1776956,1641177494,821477225,198,2,2,0,1,2,0,0.013,0.0065,0.009788,0.022494,0.016141,4,0.013,0.032282174,0.019282174,4,1,0.666666667,0.4,0.4,0.499992308,0.196805935,0.02020202,0.005809033
0xdc62d2d6c4471b58ce30fabfdff0ddf9b7bebc4f,0,26,3891222,212730.0244,132,1618717662,150189939.9,488,41,11,0,13,7,0,0.0814,0.005145,0.005418,0.084685,0.025954,52,0.210938936,0.285493094,0.074554158,49,3,0.261904762,0.773584906,0.20754717,0.866901573,0.441521033,0.106557377,0.025059968
0xdc6ca6b05a405d19f298642670fc3e29d82455a5,1,0,0,0,0,1650655206,10369361.84,98,0,160,0,0,116,0,0,0,0.05,0.5,0.144736,160,0,23.15774608,23.15774608,35,14,160,0,0.99378882,0,0.369998074,1.632653061,5.943154161
0xdc731ef2b4f5d64b7f54ae72c459320e7d38b782,0,0,651221,24161.61404,0,1656080063,97522154.06,37,57,17,0,25,3,0,0.06543,0.005907,0.000745,0.068,0.016669,74,0.33668955,0.283370359,-0.053319192,31,17,0.293103448,0.76,0.226666667,0.832160367,0.58527925,2,0.036225591
0xdc774d5260ec66e5dd4627e1dd800eff3911345c,0,0,0,0,0,137830,2806.366481,123,0,3771,1,0,1937,0,0,0,0,34.689741,0.218564,3772,0,824.203178,824.203178,123,114,3771,0,0.999469918,0,0.93529819,30.66666667,210.1003249
0xdc7d615fb33429d8cf303cbdd795f089261a3335,0,65,1170568,238170.1875,69131,1652534745,330903559.8,67,16,5,0,10,3,0,0.6,0.123178,0.02,1,0.399726,21,1.970853659,1.998629154,0.027775495,19,2,0.294117647,0.727272727,0.227272727,0.689509198,0.476369536,0.313432836,0.252460607
0xdc7e74ec6c029339ea35d1eda41131f1acf79b7a,1,39,12045,3138.5,19,1642829915,328576008.4,1,4,5,0,4,5,0,3.446637,1.596741,0.014802,5,1.280453,9,6.386965374,6.40226514,0.015299766,1,9,1,0.4,0.5,0.457354555,0.662686109,9,2.228002295
0xdc8bbedace80a6fd7071bcbd956662f2f8dbd27d,0,41,1680773,74545.64444,120,1637978155,25877181.36,250,45,64,0,10,6,0,3,0.336944,0.0025,0.548992,0.173913,109,15.16247895,11.13041404,-4.03206491,107,3,1.391304348,0.409090909,0.581818182,0.831514739,0.387728152,0.436,2.952482095
0xdc8edf2612aee34127bb2460ab9592e5c5b85389,0,338,1003801,380351.5714,5012,1649505002,110600883.9,141,7,15,0,3,2,0.377792,3.100629,1.627894,0.101716,1.031035,0.827043,22,11.39526037,12.40563996,1.010379584,22,1,1.875,0.304347826,0.652173913,0.342120453,0.168257685,0.156028369,0.95623042
0xdc92cff564547691c1649d4ee44878979e47bf41,1,47105,48329,47717,0,0,0,2,2,1,0,2,1,0.4,1.887837,1.143919,2.288005,2.288005,2.288005,3,2.287837,2.288005,0.000168,2,2,0.333333333,0.5,0.25,0.325162341,0,1.5,0.997670992
0xdc957b6a3f630bef2e6104c1a22daef9650b5349,0,0,521276,59258.128,376,1653126994,551042708,86,125,3,0,11,2,0,0.55,0.005727,0,1.031575,0.377192,128,0.715816358,1.131575,0.415758642,58,15,0.023809524,0.968992248,0.023255814,0.981369616,0.607751571,1.488372093,0.290316097
0xdc9ac5abb472124f4e835671ea5b357c0db367f9,0,238,22660,1783.629344,30956,1619579307,5998373.513,492,259,277,0,4,3,0.096109,9.998824,0.21066,0.097407,10,0.198258,536,54.56082394,54.91750894,0.356685,450,4,1.065384615,0.482309125,0.515828678,0.444318025,0.417541683,1.089430894,0.504356728
0xdc9c81d8e0f2790e24b490c54f3b2174c1612c15,0,0,0,0,0,0,0,1,1,1,0,1,1,0.062176,0.062176,0.062176,0.063604,0.063604,0.063604,2,0.062176128,0.063604128,0.001428,1,2,0.5,0.333333333,0.333333333,0,0,2,0.031088064
0xdca94e26f460d59b2526f73d72a9e5be06e4ecbd,1,0,0,0,17,1647214613,823607315,1,0,2,0,0,1,0,0,0,0.4,0.4,0.4,2,0,0.8,0.8,1,2,2,0,0.666666667,0,0,2,0.2
0xdcaf23e44639daf29f6532da213999d737f15aa4,0,0,0,0,0,77417,8.678768,2,0,9999,1,0,6186,0,0,0,0,0.06,0.00301,10000,0,30.096,30.096,2,9903,9999,0,0.99980002,0,0.944143791,5000,12.02390744
0xdcb05f9afa10f0cf405ed39502d4916cbd96cf74,1,49,7429625,661376.5,4226063,1556646727,780436395,203,20,2,0,1,2,0,0,0,0.007162,0.04,0.023581,22,0,0.047162298,0.047162298,18,3,0.095238095,0.869565217,0.086956522,-1.06E-17,0.348133623,0.108374384,0.019666643
0xdcb1dca8472a31b84ebce4b13c04ffd7b035cc1b,0,0,24350529,512676.7512,100,1507022791,24992990.44,1780,217,62,1,123,32,0,20,1.347343,0,11.6342,3.137692,280,292.3735078,194.5369149,-97.83659287,277,2,0.28440367,0.772241993,0.220640569,0.797102317,0.503704485,0.157303371,35.30522206
0xdcbb7fdb47112d85de6ae2936d0542c9503da58c,1,0,0,0,769,1579365523,263374031,26,1,6,0,1,6,103.883904,103.883904,103.883904,0.006216,100.99,17.314128,7,103.8839041,103.8847651,0.000861,7,1,3,0.125,0.75,0,0.8148408,0.269230769,35.74187206
0xdcbd1172ae45b97e1c807d93707e74463295349c,1,51,286879,131139,111,1535094633,767547372,5,3,2,0,2,2,0.411,2.288005,1.036668,0.421832,2.688446,1.555139,5,3.110005,3.110278,0.000273,5,1,0.5,0.5,0.333333333,0.402358371,0.364374801,1,0.948284335
0xdccdce28bba5b796724f1b50ab350403d895fe08,1,815,181881,64888,1617,1524907849,254195920,6,3,6,0,3,4,0.980357,3,1.823386,0.01,2.001,0.911934,9,5.47015692,5.47160592,0.001449,6,3,1.5,0.3,0.6,0.246140772,0.395399344,1.5,1.605773027
0xdccea2e783d873acb4ccfb7dead1004d90ad481d,1,92,26868,10632.5,0,1505670947,44342866.24,24,4,34,0,2,28,0,267,68.525,0.001,200,8.062798,38,274.1,274.135143,0.035143014,4,33,6.8,0.102564103,0.871794872,0.73522437,0.85657708,1.583333333,110.3340553
0xdcd0de4665d47e50511beb3c14529f38a4ddfa00,1,1064,14998,7294.666667,886670,1561748058,781317364,11,3,2,0,3,2,0.01769,3.07,1.522563,1.49,3.093473,2.291736,5,4.56769,4.58347282,0.01578282,4,2,0.5,0.5,0.333333333,0.445492842,0.174918977,0.454545455,1.144862144
0xdcd0f8aa447f94e24a86732f8aeb7f6fb9373e5d,1,42,2934,699.2,79,1612772231,403197749.8,1,5,4,0,2,2,0,0.085339,0.030729,0.007399,0.17797,0.075653,9,0.153646018,0.302613616,0.148967598,1,9,0.666666667,0.5,0.4,0.622169301,0.42390119,9,0.067641613
0xdcd1000cb62fae013aed379d9f1287d828bceaa3,0,0,18310937,270307.2234,0,1525856385,17415005.69,1564,282,91,0,78,33,0,8.008151,0.297259,0,8.056231,0.654879,373,83.82698685,59.59395164,-24.23303521,367,3,0.32155477,0.754010695,0.243315508,0.902526964,0.835747025,0.238491049,8.021220723
0xdcdb2dc86fd67c3793cbcf51c89088bf9e161a57,0,0,91309,1396.154214,0,1637396024,467167.3802,127,6491,3509,0,1900,1526,0,101.792582,0.86517,0.005859,130,1.616252,10000,5615.815959,5671.428599,55.61263997,127,555,0.540511399,0.649035096,0.350864914,0.902399004,0.763998604,78.74015748,47.01803373
0xdce27334fb7256c6da2824531e16e33884986fc4,0,0,4746824,61520.00243,0,1614999847,17189864.65,501,411,95,0,114,18,0,0.898809,0.032375,0,0.944696,0.061672,506,13.30604545,5.85882568,-7.447219768,414,15,0.230582524,0.810650888,0.187376726,0.860171776,0.595177675,1.00998004,2.803100296
0xdce3819395c1a72b30caee3ddb83138f7a93194a,1,256,348,302,2936,1594522041,531511546.3,1,2,3,0,2,3,6.851875,14.36,10.605937,3,10.821813,7.070984,5,21.21187492,21.21295331,0.00107839,1,5,1,0.333333333,0.5,0.176979287,0.245818749,5,7.838175347
0xdcf1721952a72184a23d338c050c71f7dba754f3,1,30,37959969,1550866.833,4,1571393359,17598373.67,887,30,91,0,21,76,0,15.686077,3.381885,0,13.1,1.11199,121,101.4565622,101.1911329,-0.265429332,120,2,2.935483871,0.245901639,0.745901639,0.637684868,0.64130897,0.136414882,5.038732289
0xdd002d1de493a8705091f03805f270fb024a579c,1,24,1064045,156574.7368,247,1564241527,521430332.3,36,19,3,0,3,1,0,0.007,0.000368,0.001,0.01,0.004333,22,0.007,0.013,0.006,21,2,0.15,0.826086957,0.130434783,0.947111348,0.461527811,0.611111111,0.00499752
0xdd0385e83fc3cbefc00c47716774d71ee583805a,1,0,0,0,0,0,0,2,1,1,0,1,1,1.999958,1.999958,1.999958,2,2,2,2,1.999958,2,0.000042,2,1,0.5,0.333333333,0.333333333,0,0,1,0.999979
0xdd0940c356ebe5bb23039bbf6c83f33c7d510dc9,1,1026,19239824,5441739.8,0,1524003846,69334089.45,331,5,22,0,5,18,0.5,16.780663,5.169133,0.0001,7.98361,1.175425,27,25.84566304,25.85935574,0.0136927,14,6,3.666666667,0.178571429,0.785714286,0.554775094,0.485777454,0.081570997,5.979625732
0xdd097dd312c95a09e81fdee2d66ef7a92b78b674,1,306,64186,20868.875,0,1596960612,35493975.6,6,8,45,3,5,44,0,55.705451,8.753181,0.25,5,1.565491,56,70.02545111,70.44708342,0.421632313,6,34,5,0.140350877,0.789473684,0.79974164,0.328839133,9.333333333,17.38411754
0xdd0c8b44a4eea6e19cf8e56a5bfd7f604817b6b7,0,14,2675955,69113.94118,406,1657913913,138174184.9,43,51,12,0,14,5,0,5.3,0.461181,0.11,11.601446,1.803156,63,23.52022049,21.63787478,-1.882345715,13,12,0.230769231,0.796875,0.1875,0.770118464,0.624461796,1.465116279,2.563998143
0xdd0d7fccdf1142b0157d34866c404a249eea2eb8,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0.012292,0.012292,0.012292,1,0,0.01229153,0.01229153,1,1,1,0,0.5,0,0,1,0
0xdd11cf5a007609b0f37b757efa4a8163c15e305f,0,86459,623197,281247,5842,1657030006,331583937.4,21,3,5,0,3,3,0.25,2.61,1.286369,0,2.505013,0.772849,8,3.859106193,3.864246481,0.005140288,8,1,1.25,0.333333333,0.555555556,0.407693681,0.608408652,0.380952381,1.076039884
0xdd1db171b110fb857311fde3236217894e7e9ab8,1,1142,1845922,923532,0,0,0,22,2,1,0,2,1,0,0,0,0.0004,0.0004,0.0004,3,0,0.0004,0.0004,2,2,0.333333333,0.5,0.25,0,0,0.136363636,0
0xdd1f234967913c25f176bda85a9825ba880e447e,1,2630,43648,16803.33333,1845922,1524691884,514086158.7,204,3,3,0,3,2,0.100257,0.311565,0.20438,0.10074,0.312048,0.204863,6,0.613141,0.61459,0.001449,5,2,0.75,0.428571429,0.428571429,0.229754544,0.229212859,0.029411765,0.118879059
0xdd254e60f1d526d6d0d498836d8238091e74e780,0,42,1128,785.4,270,1654292695,552752948,46,5,3,0,4,2,0,0.004614,0.000923,0.01,0.04,0.02,8,0.004614047,0.06,0.055385953,7,2,0.5,0.555555556,0.333333333,0.799913318,0.333331667,0.173913043,0.007291968
0xdd328bebf67f4365b372d3dc0e93d070f1873ddc,0,0,4409711,151806.7791,253,1605549637,46406421,654,249,35,0,65,27,0,4.9,0.223113,0.005,3.5,0.630538,284,55.55517235,22.06883835,-33.486334,282,3,0.14,0.873684211,0.122807018,0.841139495,0.575651234,0.434250765,12.88414179
0xdd39ec962e9bcd6499351557bec4fb743832a4d6,0,0,786937,16194.88703,100,1645495089,19693390.29,189,478,84,0,70,12,0,1.5,0.103557,0.002332,2.478432,0.295967,562,49.50027415,24.86118836,-24.6390858,182,28,0.175365344,0.849023091,0.14920071,0.74516979,0.514514679,2.973544974,7.011389799
0xdd44566108758d8c8224d303ef92492229014a2a,1,0,0,0,4520,1525391241,305193182.4,33,1,5,0,1,5,4.518,4.518,4.518,0.49,0.51,0.50384,6,4.518,2.51919855,-1.99880145,6,1,2.5,0.142857143,0.714285714,0,0.007895684,0.181818182,1.46101029
0xdd499857c8539bef04477b52782be6a9fbd3c82b,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,2,0,0,0,1,2,1,0,0.333333333,0,0,2,0
0xdd4e7734a8495ffd6e742ea0812b1b1a0472d031,0,0,599855,25629.46953,0,1637919350,16676235.28,279,443,99,0,104,12,0,1.6,0.058842,0,1.638067,0.168776,542,26.06717557,16.70885186,-9.358323708,279,39,0.222972973,0.815837937,0.182320442,0.834999198,0.655982624,1.94265233,2.177685547
0xdd52cd02e383b7193426f1626bb9c33110af2148,1,301,746,534.111111,65,1515964010,168584120.6,16,9,9,0,4,6,0.013818,0.47916,0.170719,0.014658,0.48,0.171629,18,1.536468243,1.544658243,0.00819,12,6,0.9,0.473684211,0.473684211,0.412550069,0.410211612,1.125,0.12853081
0xdd572417ff62f84821e1e11b83d1a57b2fe6331d,0,9,3956056,61732.83936,285,1632429379,18095910.93,343,249,91,0,22,16,0,0.131713,0.01997,0.008083,0.54531,0.068522,340,4.97265023,6.235502788,1.262852558,332,8,0.364,0.730205279,0.26686217,0.472470446,0.481484476,0.991253644,0.491476925
0xdd5be23d9d4048c130162857fcfd0ae20484b66f,0,0,25611,533.106904,0,1657794232,336604.7748,50,449,4937,0,45,5,0,113,5.25896,0.000023,181.702751,0.392392,5386,2361.273231,1937.240432,-424.0327988,50,291,10.97111111,0.083348803,0.916465565,0.826190458,0.845950659,107.72,145.9088121
0xdd60e270ae5394d997ad37f04dc60da83d55a24f,0,113,341,227,0,0,0,1,2,1,0,2,1,0,0.004852,0.002426,0.010176,0.010176,0.010176,3,0.004852444,0.010176,0.005323556,1,3,0.333333333,0.5,0.25,0.499979393,0,3,0.002287464
0xdd653e90808818dd7104268828196c85dd0cf1d1,0,4,3858461,30255.63964,15,1644531062,235037823.9,203,555,7,0,63,2,0,8.105835,0.183779,0,1.1,0.347115,562,101.9975927,2.42980568,-99.56778704,203,32,0.012589928,0.985790409,0.012433393,0.938226965,0.486856975,2.768472906,34.79775579
0xdd65fe1c183ee979cc33e1ccff54b1705fe5b623,1,150,252671,84819,465,1581590708,197710464.4,5,3,8,0,3,8,4.019685,38.400507,26.940064,0.0001,50,10.102588,11,80.82019199,80.82070229,0.0005103,3,9,2,0.25,0.666666667,0.283599276,0.670825782,2.2,31.2006533
0xdd67b0b04558c68f579aa64b2cf8ff95ea7990cc,0,364,92084,12807.90909,58169,1569401096,5730114.114,1072,22,290,0,2,4,0.19858,3.064774,0.98302,0.012781,0.4,0.07736,312,21.62644431,22.43425616,0.807811848,312,1,12.60869565,0.07028754,0.926517572,0.275022888,0.249187101,0.291044776,0.636543582
0xdd68910e9fc5b71d4f0f5eceb4ec57742bcc3cd5,1,89,2635840,292275.0323,76,1538829557,29384967.23,320,31,53,0,20,50,0.02,8,2.545915,0,13.005151,1.465035,84,78.92336568,77.64684218,-1.2765235,82,2,1.65625,0.364705882,0.623529412,0.518538873,0.668891659,0.2625,4.47807625
0xdd6af03bc9e9c6b860e9f92bb724c9b3b59b1e00,0,0,1172089,193846.3043,1562,1639900485,82845295.75,249,23,20,0,21,3,0.00182,0.174876,0.044014,0.002363,0.402961,0.053275,43,1.012319747,1.065505302,0.053185556,42,2,0.833333333,0.522727273,0.454545455,0.569626236,0.735396736,0.172690763,0.115216737
0xdd6b0792595df7cf7fb24bfb00a08195a15f7ce4,0,0,0,0,909567,1657348688,829129127.5,11,1,2,0,1,1,0.277756,0.277756,0.277756,0.1081,0.1703,0.1392,3,0.27775617,0.2784,0.00064383,3,1,1,0.25,0.5,0,0.11170969,0.272727273,0.114317937
0xdd70af84ba86f29bf437756b655110d134b5651c,0,0,0,0,0,614613,2210.681768,256,0,9999,1,0,6774,0,0,0,0,0.095,0.000012,10000,0,0.123001702,0.123001702,256,1000,9999,0,0.99980002,0,0.991722233,39.0625,0.057808614
0xdd73bf8eb0b417430e6a33665279126f072df920,0,262,841525,215968.875,0,1656998319,6081616.773,58,8,273,0,2,7,0.840784,9.819902,3.772134,0.002674,0.256895,0.073797,281,30.177069,20.14668211,-10.03038689,43,18,30.33333333,0.028368794,0.968085106,0.392190791,0.313728676,4.844827586,3.311641687
0xdd79a5a6c6f95633b86e6a7cf1e67174bf7ea2ce,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0.054025,0.054025,0.054025,1,0,0.05402502,0.05402502,1,1,1,0,0.5,0,0,1,0
0xdd7f18440c73bf2b39c3fcaaf873a99286d295ac,0,0,182360,5069.094417,112,1642968909,7075195.047,221,2669,233,0,28,12,0,3,0.055275,0.009381,6.195,0.488108,2902,147.5291935,113.7291943,-33.79999922,221,67,0.087265918,0.919393731,0.080261798,0.867452253,0.579654664,13.13122172,10.07817821
0xdd811d718d27a67a923166c4469300403cb541ed,0,93,16540745,5513653.667,1580586,1640138223,820859404.5,210,3,2,0,2,2,0.000827,5.018633,2.458434,2.360063,5.01899,3.689526,5,7.375301099,7.37905298,0.003751881,4,2,0.5,0.5,0.333333333,0.453568468,0.180167287,0.023809524,1.993017256
0xdd872b617f7380f6f3e605374746f3a9b1a10363,0,447,1294749,263072.4,117997,1613509997,23062719.06,560,5,72,0,2,1,0.578755,1.061171,0.828705,0.008483,0.104828,0.05897,77,4.143523405,4.245853942,0.102330538,77,1,12,0.064102564,0.923076923,0.119660837,0.376646184,0.1375,0.265439839
0xdd873cdf52fcc5fbbb7da134fe3cb85a5609a712,0,15,335086,32610.66667,208,1653454402,331656518.6,62,15,5,0,6,3,0,0.1232,0.040947,0.003421,0.192863,0.112606,20,0.6142,0.56303219,-0.05116781,13,8,0.3125,0.714285714,0.238095238,0.602623081,0.303585215,0.322580645,0.065904501
0xdd88afc7cbba595589d8353bc7f4f7de69e9c4d8,1,571,26030555,5207512.8,0,0,0,302,5,1,0,2,1,20,62.824516,38.964903,194.828821,194.828821,194.828821,6,194.8245159,194.8288209,0.004305,6,1,0.166666667,0.714285714,0.142857143,0.241548721,0,0.01986755,67.65074183
0xdd8cadd55c92249e8866c27702871b56eb41f177,1,78,17847516,1428659.733,0,1503313874,33420256.91,255,15,45,0,15,38,0,22.62,4.493533,0.04,9.228045,1.498134,60,67.40300065,67.41601195,0.013011306,11,15,2.8125,0.245901639,0.737704918,0.720787398,0.604232846,0.235294118,5.799120432
0xdd944483ace0a893c328877608e7975b4ec987ab,1,0,0,0,14181,1533443926,766729053.5,52,1,2,0,1,2,1.293354,1.293354,1.293354,0.52,0.774215,0.647107,3,1.293354,1.294215,0.000861,2,2,1,0.25,0.5,0,0.098212028,0.057692308,0.531375676
0xdd96b3607afab6266b7518b3c2ad47e678716879,1,21,14711,3990.166667,39,1592136855,114040974,52,6,14,0,5,12,0,0.365094,0.063273,0.005381,0.082148,0.027939,20,0.3796355,0.39115204,0.01151654,8,7,2,0.285714286,0.666666667,0.818538358,0.41186556,0.384615385,0.135250762
0xdd974d5c2e2928dea5f71b9825b8b646686bd200,0,0,0,0,0,1505455426,150624.8871,10,0,10000,0,0,6816,0,0,0,0,50,0.032834,10000,0,328.335076,328.335076,10,7942,10000,0,0.99990001,0,0.998283926,1000,57.14248007
0xdd9a314aca28a44ec99dbb6962a47b33c6112406,1,38,4373046,396038.4828,33,1557839514,78889609.75,364,29,20,0,19,17,0,3.902,0.690294,0.0015,6.019205,0.876306,49,20.01852125,17.52612392,-2.492397332,45,4,0.666666667,0.58,0.4,0.734510933,0.740746591,0.134615385,4.677567888
0xdd9dfcec6823835ed771275beaefc626a0955d7e,1,0,874788,104566.7778,11800,1600692256,800352028,12,9,2,0,4,2,0,3.8,0.436477,0.165711,3.824673,1.995192,11,3.928291628,3.990384348,0.06209272,11,1,0.2,0.75,0.166666667,0.88163127,0.458472301,0.916666667,1.070228894
0xdd9e1daaaab07a06289bfcc5ace0ae7d4f9b3aa2,0,0,0,0,658,1658259517,829130087.5,1,0,2,0,0,2,0,0,0,0.24269,0.531163,0.386926,2,0,0.77385262,0.77385262,1,2,2,0,0.666666667,0,0.186387264,2,0.26558131
0xdda14a7c503341fc6fe9c002ca7524bf74ec8918,0,0,52947,2700.487309,309,1635281581,74333869.14,310,9889,22,0,366,3,0,0,0,0.5,11.1,5.587875,9911,0,122.9332571,122.9332571,310,77,0.002224469,0.99767958,0.002219532,0,0.346699699,31.97096774,33.43571331
0xddb3422497e61e13543bea06989c0789117555c5,0,0,0,0,0,275049,2444.268527,283,0,9999,1,0,1227,0,0,0,0,0,0,10000,0,0,0,283,1302,9999,0,0.99980002,0,0,35.33568905,0
0xddb690ef629a2e9277808c25eb5f9259d939dac7,1,0,0,0,11489,1522897241,304641169.6,7,1,5,0,1,5,11.519055,11.519055,11.519055,0.4,5.119139,2.303828,6,11.519055,11.519139,0.000084,5,2,2.5,0.142857143,0.714285714,0,0.414554507,0.857142857,4.429588332
0xddc43ccbc96866abb1a1418f276dc96cab7b4786,1,41,331650,66529.25,0,1643580060,8451957.518,59,8,195,0,4,115,0.092236,7.14,4.009475,0,1.40368,0.16457,203,32.07579864,32.09115077,0.015352129,41,71,21.66666667,0.039215686,0.955882353,0.356706724,0.581707419,3.440677966,3.199782811
0xddcb509fe6e15ec45a35492686947aff08bf58e1,0,0,1637364,29570.2058,124,1623735297,60424481.37,444,1035,27,0,381,13,0,1.3,0.040139,0,0.839178,0.116865,1062,41.54350909,3.155341794,-38.3881673,444,34,0.026061776,0.973659454,0.025399812,0.849689504,0.588506849,2.391891892,10.64892191
0xddd1542775229c8bb8a94ceef044b9a96e1f3e3d,0,0,8540480,88265.54138,0,1630377820,56328782.38,333,290,29,0,78,8,0,1.46,0.081942,0,1.137526,0.245915,319,23.76317955,7.131533901,-16.63164565,316,3,0.099656357,0.90625,0.090625,0.793199544,0.513753622,0.957957958,5.967524144
0xddd6854a002a6fbcdf695385cd5ed630c9e27c3e,1,101,938195,66162.11667,0,1534927049,11462183.21,191,60,135,0,42,100,0.020088,205.101,26.167127,0.225887,185,11.630049,195,1570.027634,1570.056644,0.0290091,157,11,2.213114754,0.306122449,0.68877551,0.643889658,0.804250674,1.020942408,39.47313724
0xdde59ceec7a2cc8b2bd78199877ba22018966813,0,0,2220048,1487.981056,1,1608162823,69925211.17,174,9977,23,0,107,2,0,0,0,1,20,9.434783,10000,0,217,217,174,774,0.002305071,0.99760024,0.00229977,4.46E-17,0.173913042,57.47126437,64.267334
0xddebf00fbc27f7baf0bef3fa3665473eec46bc63,1,35114,2290218,1162666,2066,1587755821,198486834.3,29,2,8,0,2,8,1.004262,9.73969,5.371976,0.004725,3.63714,1.343099,10,10.74395235,10.74479277,0.00084042,4,5,2.666666667,0.181818182,0.727272727,0.406527646,0.420822714,0.344827586,3.755533821
0xddfabcdc4d8ffc6d5beaf154f18b778f892a0740,0,0,62582,43.879892,0,1619550896,179950129.4,6,9991,9,0,10,6,0,0,0,2.522341,6.885701,5.019704,10000,0,45.17734006,45.17734006,6,3152,0.000900721,0.9990001,0.00089991,-4.45E-17,0.095773177,1666.666667,11.19620569
0xddfc0bb0c2c3e62cfec36b9d375865d70f4809c8,1,0,34432629,819410.589,0,1515249427,20318345.07,1028,73,76,2,54,71,0,1,0.067053,0,1.127259,0.05613,151,4.894880801,4.265871034,-0.629009767,131,11,1.027027027,0.480263158,0.5,0.911261595,0.823016758,0.14688716,0.505152596
0xddfd27f387979527aa57803dccbdf24efaf44aa7,0,109,393,251,0,0,0,1,2,1,0,2,1,0,0.007147,0.003573,0.011052,0.011052,0.011052,3,0.007146965,0.011052,0.003905035,1,3,0.333333333,0.5,0.25,0.499986008,0,3,0.003369112
0xddff022e4befa69cbb5262446a8ae564700bea24,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,2,0,0,0,1,2,1,0,0.333333333,0,0,2,0
0xde013bc76fe36337a7563db00b29aa90888a13ad,0,3,330531,23027.80503,80,1653833846,25911805.64,95,159,64,0,54,5,0,0.25,0.019501,0.003058,0.2,0.042425,223,3.100725025,2.715227082,-0.385497943,95,15,0.4,0.709821429,0.285714286,0.718780604,0.488624031,2.347368421,0.078787466
0xde07734c6a573371a5c88753b77e3c81055bdcc1,0,0,0,0,0,124330,263.30453,31,0,9999,1,0,5919,0,0,0,0,0,0,10000,0,0,0,31,5152,9999,0,0.99980002,0,0,322.5806452,0
0xde09020653ca303cfc143d23a18183299558065f,1,0,772637,26827.41221,0,1632702351,3334501.02,172,262,492,0,154,412,0,14.83669,0.546686,0,3.1,0.292806,754,143.2318603,144.0604822,0.828621893,156,57,1.870722433,0.347019868,0.651655629,0.695579925,0.450523213,4.38372093,6.479091212
0xde0f9880faf963c57aabcf92128eb1640dbaae18,1,299,425,362,2011,1575706736,787854373.5,1,2,2,0,2,1,0,0.043779,0.021889,0.004323,0.039593,0.021958,4,0.04377872,0.0439167,0.00013798,1,4,0.666666667,0.4,0.4,0.499997716,0.401552705,4,0.020895468
0xde117b88db44287d6dc78d0d0b7d670bb47859de,1,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0.01,0.01,0.01,2,0,0.01,0.01,1,2,0.5,0.333333333,0.333333333,0,0,2,0
0xde1dc040e4ed660935828350627c27c3dd1c585a,1,0,0,0,0,1644105201,7736356.376,53,1,213,0,1,183,60.773669,60.773669,60.773669,0,4,0.285328,214,60.77366894,60.7748159,0.001146955,40,52,106.5,0.004651163,0.990697674,0,0.43874061,4.037735849,17.06102308
0xde29f91a18a03b2de15bf1d50db272dd311aca56,0,0,1815263,112855.9344,1049,1642251038,206429782.4,187,61,8,0,10,7,0,0.11,0.010356,0.00896,0.1782,0.083006,69,0.631724456,0.664049825,0.032325368,61,5,0.129032258,0.871428571,0.114285714,0.854938789,0.41585314,0.368983957,0.075750359
0xde30fd6c04a66dbcb6b0a9e9c00718b54a588091,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1.009832,1.009832,1.009832,1,0,1.009832,1.009832,1,1,1,0,0.5,0,0,1,0
0xde4b338d0afa8083b8ed3bba40ea30b34092318b,0,0,0,0,0,0,0,1,1,1,0,1,1,2.209056,2.209056,2.209056,2.210022,2.210022,2.210022,2,2.20905554,2.21002154,0.000966,1,2,0.5,0.333333333,0.333333333,0,0,2,1.10452777
0xde4d569033a24637079d343bd09615d80b5cde59,1,51,2498977,214171.7895,268,1582332515,88483628.67,214,38,18,0,38,16,0.01253,10,1.658201,0.05,19.992968,3.503462,56,63.01165223,63.06232419,0.050671963,46,10,0.461538462,0.666666667,0.315789474,0.696096823,0.451276149,0.261682243,14.28500554
